道路编号,设备编号,设备名称,部门编码,部门名称,坐标,启用时间,x坐标,y坐标
6.00032E+11,4.20503E+19,伍家-东山大道港窑路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3146,30.6809",2015/7/13,111.3146,30.6809
6.00032E+11,4.20503E+19,伍家-东山大道体育场路口东向西,4.20503E+11,宜昌支队伍家大队,"111.31199,30.6832",2015/7/23,111.31199,30.6832
6.00032E+11,4.20503E+19,伍家-东山大道亚栈路口东向西,4.20503E+11,宜昌支队伍家大队,"111.31786,30.67661",2015/7/27,111.31786,30.67661
6.00032E+11,4.20503E+19,伍家-东山大道亚栈路口西向东,4.20503E+11,宜昌支队伍家大队,"111.31786,30.67661",2015/7/27,111.31786,30.67661
6.00032E+11,4.20503E+19,伍家-东山大道杨岔路口西向东,4.20503E+11,宜昌支队伍家大队,"111.32254,30.67264",2015/7/27,111.32254,30.67264
6.00032E+11,4.20503E+19,伍家-东山大道中南路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3266,30.6684",2015/7/27,111.3266,30.6684
6.00032E+11,4.20503E+19,伍家-东山大道中南路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3266,30.6684",2015/7/27,111.3266,30.6684
6.00032E+11,4.20503E+19,伍家-东山大道合益路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3308,30.6644",2015/7/30,111.3308,30.6644
6.00032E+11,4.20503E+19,伍家-东山大道金龙路口东向西,4.20503E+11,宜昌支队伍家大队,"111.33592,30.65936",2015/8/13,111.33592,30.65936
6.00032E+11,4.20503E+19,伍家-东山大道万寿桥站东向西,4.20503E+11,宜昌支队伍家大队,"111.31993,30.67539",2015/8/17,111.31993,30.67539
6.00032E+11,4.20503E+19,伍家-东山大道万寿桥站西向东,4.20503E+11,宜昌支队伍家大队,"111.31993,30.67539",2015/8/17,111.31993,30.67539
6.00032E+11,4.20503E+19,伍家-东山大道杨岔路站东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.32227,30.67299",2015/8/17,111.32227,30.67299
6.00032E+11,4.20503E+19,伍家-东山大道中南路站东向西,4.20503E+11,宜昌支队伍家大队,"111.327,30.6681",2015/8/17,111.327,30.6681
5.00061E+11,4.205E+19,高新-峡州大道东站路口北向南,4.205E+11,宜昌支队高新区大队,"111.39658,30.67985",2019/1/1,111.39658,30.67985
202550006100,4.205E+19,白洋-S225省道枝城大桥卡口北向南,4.205E+11,宜昌支队高新区大队,"111.5331,30.2849",2018/11/1,111.5331,30.2849
1.03181E+11,4.205E+19,白洋-318国道雅畈卡口东向西,4.205E+11,宜昌支队高新区大队,"111.59126,30.40128",2020/4/28,111.59126,30.40128
6.00112E+11,4.205E+19,高新-港窑路珠海路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.32841,30.69993",2018/12/1,111.32841,30.69993
6.00112E+11,4.205E+19,高新-港窑路珠海路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.32814,30.69948",2018/12/1,111.32814,30.69948
6.90366E+11,4.20505E+19,猇亭-先锋路张家湾路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.45233,30.56663",2018/4/28,111.45233,30.56663
6.90366E+11,4.20505E+19,猇亭-先锋路张家湾路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.45284,30.56689",2018/4/28,111.45284,30.56689
6.90356E+11,4.20505E+19,猇亭-先锋路鸡山路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.44357,30.56267",2019/11/25,111.44357,30.56267
6.90356E+11,4.20505E+19,猇亭-先锋路鸡山路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.44399,30.56297",2019/11/25,111.44399,30.56297
6.90336E+11,4.20505E+19,猇亭-先锋路先锋一路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.43619,30.55722",2019/11/26,111.43619,30.55722
6.90336E+11,4.20505E+19,猇亭-先锋路先锋一路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.43624,30.55682",2019/11/26,111.43624,30.55682
6.90336E+11,4.20505E+19,猇亭-先锋路先锋一路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.43661,30.55724",2019/11/26,111.43661,30.55724
6.05052E+11,4.20505E+19,猇亭-机场路民主路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.46767,30.56758",2018/11/1,111.46767,30.56758
6.05052E+11,4.20505E+19,猇亭-机场路民主路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.46767,30.56758",2018/11/1,111.46767,30.56758
6.05042E+11,4.20505E+19,猇亭-猇亭大道正大路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.43984,30.53321",2015/7/27,111.43984,30.53321
6.05112E+11,4.20505E+19,猇亭-猇亭大道先锋路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.42796,30.54606",2014/3/14,111.42796,30.54606
6.05112E+11,4.20505E+19,猇亭-猇亭大道先锋路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.42796,30.54507",2015/7/27,111.42796,30.54507
7.05032E+11,4.20505E+19,猇亭-民主路鸡山路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.44898,30.55641",2019/11/27,111.44898,30.55641
7.05032E+11,4.20505E+19,猇亭-民主路鸡山路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.44884,30.55576",2020/4/28,111.44884,30.55576
6.90336E+11,4.20505E+19,猇亭-民主路先锋一路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.44204,30.5516",2019/11/26,111.44204,30.5516
6.90336E+11,4.20505E+19,猇亭-民主路先锋一路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.44209,30.55111",2019/11/26,111.44209,30.55111
6.90366E+11,4.20505E+19,猇亭-先锋路张家湾路口东向西卡口,4.20505E+11,宜昌支队猇亭大队,"111.45275,30.56653",2018/4/28,111.45275,30.56653
6.90366E+11,4.20505E+19,猇亭-先锋路张家湾路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.45239,30.56697",2018/4/28,111.45239,30.56697
6.90366E+11,4.20505E+19,猇亭-先锋路张家湾路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.45228,30.56661",2018/4/28,111.45228,30.56661
6.90356E+11,4.20505E+19,猇亭-先锋路鸡山路口东向西卡口,4.20505E+11,宜昌支队猇亭大队,"111.44403,30.56257",2019/11/26,111.44403,30.56257
6.90356E+11,4.20505E+19,猇亭-先锋路鸡山路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.44338,30.5626",2019/11/26,111.44338,30.5626
6.90336E+11,4.20505E+19,猇亭-先锋路先锋一路口东向西卡口,4.20505E+11,宜昌支队猇亭大队,"111.4369,30.55661",2019/11/26,111.4369,30.55661
6.90336E+11,4.20505E+19,猇亭-先锋路先锋一路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.43598,30.55748",2019/11/26,111.43598,30.55748
6.90336E+11,4.20505E+19,猇亭-先锋路先锋一路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.4361,30.55668",2019/11/26,111.4361,30.55668
6.05052E+11,4.20505E+19,猇亭-机场路民主路口东向西卡口,4.20505E+11,宜昌支队猇亭大队,"111.46767,30.56758",2018/11/1,111.46767,30.56758
6.05052E+11,4.20505E+19,猇亭-机场路民主路口西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.46767,30.56758",2018/11/1,111.46767,30.56758
6.0504E+11,4.20505E+19,猇亭-318国道猇亭古战场东向西卡口,4.20505E+11,宜昌支队猇亭大队,"111.40286,30.57102",2016/6/3,111.40286,30.57102
6.0504E+11,4.20505E+19,猇亭-318国道猇亭船厂出城西向东卡口,4.20505E+11,宜昌支队猇亭大队,"111.40635,30.56541",2014/5/15,111.40635,30.56541
6.05042E+11,4.20505E+19,猇亭-宜化路段卡口(测速)东向西,4.20505E+11,宜昌支队猇亭大队,"111.44509,30.52092",2014/3/14,111.44509,30.52092
6.00012E+11,4.20503E+19,伍家-沿江大道万达路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3088,30.6786",2018/12/1,111.3088,30.6786
6.0406E+11,4.20506E+19,夷陵-土门大桥卡口西向东,f40e813ad9364cf891bb595f7fbe6c7d,测试,"111.45189,30.67906",2015/10/19,111.45189,30.67906
5.00019E+11,4.20502E+19,坝区-下岸溪检查站(坝宜出口)由西向东,4.20502E+11,宜昌支队三峡坝区大队,"111.11522,30.85308",2019/9/3,111.11522,30.85308
5.00019E+11,4.20502E+19,坝区-冯家湾检查站入口东向西,4.20502E+11,宜昌支队三峡坝区大队,"111.30001,30.76318",2018/11/24,111.30001,30.76318
5.00019E+11,4.20502E+19,坝区-冯家湾检查站出口西向东,4.20502E+11,宜昌支队三峡坝区大队,"111.30027,30.76283",2018/11/24,111.30027,30.76283
6.00012E+11,4.20502E+19,平湖-沿江大道东湖一路口东向西,4.20502E+11,宜昌支队平湖大队,"111.28359,30.71636",2014/5/12,111.28359,30.71636
6.00012E+11,4.20502E+19,平湖-沿江大道东湖一路口西向东,4.20502E+11,宜昌支队平湖大队,"111.28374,30.71666",2014/5/12,111.28374,30.71666
6.00012E+11,4.20502E+19,平湖-沿江大道东湖一路口北向南,4.20502E+11,宜昌支队平湖大队,"111.28387,30.71648",2014/5/12,111.28387,30.71648
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口南向北,4.20502E+11,宜昌支队平湖大队,"111.29264,30.71847",2018/12/1,111.29264,30.71847
6.00032E+11,4.20502E+19,平湖-东山大道葛洲坝站东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.29382,30.72293",2020/4/28,111.29382,30.72293
6.00032E+11,4.20502E+19,平湖-东山大道葛洲坝站西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.29382,30.72293",2020/4/28,111.29382,30.72293
6.00032E+11,4.20502E+19,平湖-馨岛之星酒店西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.29377,30.72011",2020/4/22,111.29377,30.72011
6.00452E+11,4.20502E+19,平湖-镇镜山派出所东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.29348,30.72769",2015/1/4,111.29348,30.72769
6.00452E+11,4.20502E+19,平湖-镇镜山派出所西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.29348,30.72769",2015/1/4,111.29348,30.72769
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.29239,30.71829",2018/12/1,111.29239,30.71829
6.00022E+11,4.20502E+19,平湖-夷陵大道团结路口东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.29186,30.71617",2018/12/1,111.29186,30.71617
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.28731,30.71509",2018/12/1,111.28731,30.71509
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口南向北卡口,4.20502E+11,宜昌支队平湖大队,"111.28697,30.71502",2018/12/1,111.28697,30.71502
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口北向南卡口,4.20502E+11,宜昌支队平湖大队,"111.28745,30.71483",2018/12/1,111.28745,30.71483
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖一路口东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.29146,30.71323",2018/12/1,111.29146,30.71323
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖一路口西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.29146,30.71323",2018/12/1,111.29146,30.71323
6.00012E+11,4.20503E+19,伍家-沿江大道胜利一路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3039,30.6819",2018/12/1,111.3039,30.6819
6.00012E+11,4.20503E+19,伍家-沿江大道胜利一路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3039,30.6819",2018/12/1,111.3039,30.6819
6.00012E+11,4.20503E+19,伍家-沿江大道胜利三路口东向西,4.20503E+11,宜昌支队伍家大队,"111.2982,30.6851",2018/12/1,111.2982,30.6851
6.00012E+11,4.20503E+19,伍家-沿江大道胜利四路口东向西,4.20503E+11,宜昌支队伍家大队,"111.29426,30.68737",2018/12/1,111.29426,30.68737
6.00012E+11,4.20503E+19,伍家-沿江大道胜利四路口西向东,4.20503E+11,宜昌支队伍家大队,"111.29383,30.68757",2018/12/1,111.29383,30.68757
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利一路口西向东,4.20503E+11,宜昌支队伍家大队,"111.30498,30.68382",2018/12/1,111.30498,30.68382
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口东向西,4.20503E+11,宜昌支队伍家大队,"111.30026,30.68767",2018/12/1,111.30026,30.68767
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口东向西,4.20503E+11,宜昌支队伍家大队,"111.2979,30.69193",2018/12/1,111.2979,30.69193
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口西向东,4.20503E+11,宜昌支队伍家大队,"111.2979,30.69193",2018/12/1,111.2979,30.69193
6.00032E+11,4.20502E+19,西陵-东山大道果园二路站东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.29877,30.69596",2019/1/1,111.29877,30.69596
6.00312E+11,4.205E+19,高新-城东大道大连路口东向西卡口,4.205E+11,宜昌支队高新区大队,"111.31766,30.69912",2018/12/1,111.31766,30.69912
6.00312E+11,4.205E+19,高新-城东大道大连路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.31766,30.69912",2018/12/1,111.31766,30.69912
6.00112E+11,4.205E+19,高新-城东大道港窑路口东向西卡口,4.205E+11,宜昌支队高新区大队,"111.31876,30.68803",2018/12/1,111.31876,30.68803
6.00232E+11,4.205E+19,高新-发展大道城东大道口东向西卡口,4.205E+11,宜昌支队高新区大队,"111.31628,30.70558",2018/12/1,111.31628,30.70558
6.00232E+11,4.205E+19,高新-发展大道城东大道口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.31628,30.70558",2018/12/1,111.31628,30.70558
6.90189E+11,4.205E+19,高新-城东大道胜利三路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.316,30.6911",2018/12/1,111.316,30.6911
6.00232E+11,4.205E+19,高新-发展大道汕头路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.32635,30.71478",2018/12/1,111.32635,30.71478
7.00894E+11,4.205E+19,西陵-大学路西陵二路方向西向东卡口,4.20502E+11,宜昌支队西陵大队,"111.3111,30.71308",2019/11/25,111.3111,30.71308
600312003000,4.205E+19,高新-城东大道大连路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2018/12/1,111.31787,30.69923
6.00312E+11,4.205E+19,高新-城东大道大连路口北向南卡口,4.205E+11,宜昌支队高新区大队,"111.31787,30.69923",2018/12/1,111.31787,30.69923
6.00112E+11,4.205E+19,高新-城东大道港窑路口北向南卡口,4.205E+11,宜昌支队高新区大队,"111.31906,30.68845",2018/12/1,111.31906,30.68845
6.00232E+11,4.205E+19,高新-发展大道城东大道口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.31578,30.70541",2018/12/1,111.31578,30.70541
6.00232E+11,4.205E+19,高新-发展大道城东大道口北向南卡口,4.205E+11,宜昌支队高新区大队,"111.31578,30.70541",2018/12/1,111.31578,30.70541
6.00232E+11,4.205E+19,高新-发展大道汕头路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.32626,30.71444",2018/12/1,111.32626,30.71444
6.00232E+11,4.205E+19,高新-发展大道汕头路口北向南卡口,4.205E+11,宜昌支队高新区大队,"111.32664,30.71486",2018/12/1,111.32664,30.71486
6.00112E+11,4.205E+19,高新-港窑路青岛路口西向东卡口,4.205E+11,宜昌支队高新区大队,"111.32365,30.69684",2018/12/1,111.32365,30.69684
6.00112E+11,4.205E+19,高新-港窑路青岛路口南向北卡口,4.205E+11,宜昌支队高新区大队,"111.32378,30.69638",2018/12/1,111.32378,30.69638
7.80232E+11,4.205E+19,白洋-三新硅业卡口(测速)东向西,4.205E+11,宜昌支队高新区大队,"111.46263,30.43234",2020/4/28,111.46263,30.43234
5.00061E+11,4.205E+19,高新-峡州大道合益路与中南路间卡口东向西,4.205E+11,宜昌支队高新区大队,"111.37798,30.69314",2019/1/1,111.37798,30.69314
5.00061E+11,4.205E+19,高新-峡州大道合益路与中南路间卡口西向东,4.205E+11,宜昌支队高新区大队,"111.37798,30.69314",2019/1/1,111.37798,30.69314
5.00021E+11,4.205E+19,高速-G59呼北高速1423KM+300M宜保向,4.205E+11,宜昌支队高速公路管理一大队,"111.65839,30.8483",2017/11/24,111.65839,30.8483
5.00021E+11,4.205E+19,高速-G59呼北高速1423KM+300M保宜向,4.205E+11,宜昌支队高速公路管理一大队,"111.65804,30.84797",2017/11/24,111.65804,30.84797
5.00021E+11,4.205E+19,高速-G59呼北高速1433KM+200M宜保向,4.205E+11,宜昌支队高速公路管理一大队,"111.65474,30.7675",2017/11/24,111.65474,30.7675
5.00071E+11,4.205E+19,高速-S88岳宜高速155KM+700M岳宜向,4.205E+11,宜昌支队高速公路管理二大队,"111.38427,30.55189",2019/4/1,111.38427,30.55189
5.00071E+11,4.205E+19,高速-S88岳宜高速155KM+700M宜岳向,4.205E+11,宜昌支队高速公路管理二大队,"111.38414,30.5531",2019/4/1,111.38414,30.5531
5.00071E+11,4.205E+19,高速-S88岳宜高速126KM+700M宜岳向,4.205E+11,宜昌支队高速公路管理二大队,"111.48025,30.24891",2019/4/1,111.48025,30.24891
5.00081E+11,4.205E+19,高速-G59呼北高速1495KM+900M宜五向,4.205E+11,宜昌支队高速公路管理二大队,"111.40065,30.27088",2019/4/1,111.40065,30.27088
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.28263,30.7028",2018/12/1,111.28263,30.7028
6.00012E+11,4.20502E+19,西陵-沿江大道云集路口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.28401,30.69356",2018/12/1,111.28401,30.69356
5.00081E+11,4.205E+19,高速-G59呼北高速1495KM+900M五宜向,4.205E+11,宜昌支队高速公路管理二大队,"111.40053,30.27052",2019/4/1,111.40053,30.27052
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口西向东,4.20502E+11,宜昌支队西陵大队,"111.31091,30.68895",2018/12/1,111.31091,30.68895
7.00512E+11,4.20502E+19,西陵-二马路红星路口东向西,4.20502E+11,宜昌支队西陵大队,"111.28598,30.69352",2019/1/3,111.28598,30.69352
6.00012E+11,4.20502E+19,西陵-沿江大道云集路口东向西,4.20502E+11,宜昌支队西陵大队,"111.2837,30.6934",2018/12/1,111.2837,30.6934
6.00012E+11,4.20502E+19,西陵-沿江大道云集路口西向东,4.20502E+11,宜昌支队西陵大队,"111.2837,30.6934",2018/12/1,111.2837,30.6934
6.00012E+11,4.20502E+19,西陵-沿江大道西陵一路口西向东,4.20502E+11,宜昌支队西陵大队,"111.2767,30.7018",2018/12/1,111.2767,30.7018
6.00212E+11,4.20502E+19,西陵-西陵一路珍珠路口东向西,4.20502E+11,宜昌支队西陵大队,"111.28714,30.70324",2018/12/1,111.28714,30.70324
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵一路口东向西,4.20502E+11,宜昌支队西陵大队,"111.29206,30.70359",2018/12/1,111.29206,30.70359
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵一路口西向东,4.20502E+11,宜昌支队西陵大队,"111.29206,30.70359",2018/12/1,111.29206,30.70359
6.00202E+11,4.20502E+19,西陵-云集路解放路口西向东,4.20502E+11,宜昌支队西陵大队,"111.28655,30.69617",2018/12/1,111.28655,30.69617
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口东向西,4.20502E+11,宜昌支队西陵大队,"111.28263,30.7028",2018/12/1,111.28263,30.7028
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口西向东,4.20502E+11,宜昌支队西陵大队,"111.28263,30.7028",2018/12/1,111.28263,30.7028
6.00022E+11,4.20502E+19,西陵-果园三路段南向北,4.20502E+11,宜昌支队西陵大队,"111.29842,30.69449",2014/3/21,111.29842,30.69449
6.00202E+11,4.20502E+19,西陵-云集路培心路口北向南,4.20502E+11,宜昌支队西陵大队,"111.2893,30.69732",2019/1/1,111.2893,30.69732
6.00012E+11,4.20502E+19,西陵-沿江大道环城南路口西向东,4.20502E+11,宜昌支队西陵大队,"111.2816,30.6952",2018/12/1,111.2816,30.6952
